code,day,id,avg_num_coders,num_codes,used_on_lines,percent
79,2013-01-25,58978,4.5000,2,2,22.50000000
79,2013-01-28,59279,3.0909,11,11,34.09089091
79,2013-02-04,256018,2.6667,3,3,41.66666667
79,2013-02-05,339872,2.0000,1,1,50.00000000
79,2013-02-10,255951,4.0000,2,2,25.00000000
79,2013-02-11,333700,4.2000,10,10,25.66666000
79,2013-02-12,124034,5.1818,11,11,21.60174545
99,2012-03-28,162048,2.0000,2,2,50.00000000
99,2012-03-29,162106,5.4545,35,11,64.39394545
99,2012-04-02,33833,3.8333,14,12,30.13887500
99,2012-04-03,34158,3.0000,11,10,38.33332000
99,2012-04-05,19496,3.2632,26,19,41.75436842
99,2012-04-09,175155,2.3333,3,3,44.44443333
99,2012-04-10,18441,2.4118,18,17,46.56861765
99,2012-04-12,118075,3.6111,18,18,28.79627778
99,2012-04-16,118160,4.2400,25,25,25.60951600
99,2012-04-17,118434,4.6316,19,19,23.03258421
99,2012-04-19,118606,4.2308,13,13,29.16666923
99,2012-04-21,86231,3.0000,1,1,33.33330000
99,2012-04-23,118889,4.0588,17,17,28.19327647
99,2012-04-24,119044,3.6667,18,18,28.98146111
99,2012-04-26,119178,4.1000,10,10,25.66666000
99,2012-04-30,108713,3.7895,19,19,28.12028421
99,2012-05-01,119564,4.2500,8,8,26.16070000
99,2012-05-06,119680,4.5385,13,13,24.12086923
99,2012-05-07,41049,3.3077,26,26,33.20511154
99,2012-05-08,376288,3.0000,1,1,33.33330000
99,2012-05-10,377080,3.0000,1,1,33.33330000
99,2012-05-13,41292,2.4167,12,12,43.05554167
99,2012-05-14,340,3.0556,18,18,35.51585000
99,2012-05-15,41048,4.2308,14,13,31.18130769
99,2012-05-16,42147,3.2000,5,5,33.33332000
99,2012-05-17,42364,3.6000,10,10,28.33332000
99,2012-05-18,324925,2.5000,4,4,41.66665000
99,2012-05-21,42333,3.2500,24,24,37.33795000
99,2012-05-22,42967,2.6875,16,16,40.62499375
99,2012-05-23,43285,2.8000,5,5,36.66664000
99,2012-05-29,43381,2.2941,17,17,45.58822941
99,2012-05-30,293688,2.6667,3,3,38.88886667
99,2012-09-27,206722,7.0000,3,3,15.13226667
99,2012-09-28,206669,11.6667,18,18,11.86393889
99,2012-10-01,207395,3.0000,1,1,33.33330000
99,2012-10-02,206775,6.4615,13,13,18.60223077
99,2012-10-04,78427,3.0714,14,14,34.52379286
99,2012-10-05,132565,2.5000,2,2,41.66665000
99,2012-10-09,46877,3.5714,7,7,36.11110000
99,2012-10-10,78572,3.4783,23,23,33.26086087
99,2012-10-14,46960,4.0000,2,2,25.00000000
99,2012-10-15,47605,2.7500,16,16,38.74998125
99,2012-10-16,2631,2.7143,7,7,39.28570000
99,2012-10-21,133813,3.0000,2,2,37.50000000
99,2012-10-24,305156,2.0000,3,3,50.00000000
99,2012-10-26,161739,6.1250,8,8,23.31438750
99,2012-10-27,162163,7.0000,1,1,14.28570000
99,2012-10-29,162380,7.0000,1,1,14.28570000
99,2012-11-03,49009,3.4000,10,10,30.83332000
99,2012-11-04,385619,2.0000,1,1,50.00000000
99,2012-11-10,385800,2.8333,6,6,36.11108333
99,2012-11-11,66166,2.0000,2,2,50.00000000
99,2012-11-12,385557,3.0000,2,2,37.50000000
99,2012-11-13,243896,4.0000,1,1,25.00000000
99,2012-11-14,386712,3.5000,2,2,29.16665000
99,2012-11-16,66592,2.2778,18,18,45.83332778
99,2012-11-17,386786,2.7778,9,9,37.03701111
99,2012-11-18,244033,2.0000,1,1,50.00000000
99,2012-11-20,236499,3.4571,35,35,30.66665429
99,2012-11-26,255431,2.0000,1,1,50.00000000
99,2012-11-27,6575,3.0000,1,1,33.33330000
99,2012-11-30,66754,5.0000,4,4,20.00000000
99,2012-12-02,67333,5.0000,1,1,20.00000000
99,2012-12-04,333059,3.5385,13,13,29.10254615
99,2012-12-10,307026,2.6667,3,3,41.66666667
99,2013-01-11,126348,2.6667,3,3,38.88886667
99,2013-01-14,3638,2.6667,3,3,41.66666667
99,2013-01-15,3851,2.0000,2,2,50.00000000
99,2013-01-17,57818,2.0000,3,3,50.00000000
99,2013-01-19,57951,2.5000,2,2,41.66665000
99,2013-01-21,57994,2.0000,2,2,50.00000000
99,2013-01-22,156307,2.0000,2,2,50.00000000
99,2013-01-23,14065,4.0000,1,1,25.00000000
99,2013-01-24,126029,2.0000,2,2,50.00000000
99,2013-01-25,59049,2.6667,3,3,38.88886667
99,2013-01-26,59222,2.0000,1,1,50.00000000
99,2013-01-28,59231,2.5455,11,11,41.66665455
99,2013-02-04,255617,3.0000,1,1,33.33330000
99,2013-02-05,255523,3.1667,6,6,33.33331667
99,2013-02-10,255927,3.0000,2,2,33.33330000
99,2013-02-11,333609,3.3889,18,18,30.09257222
99,2013-02-12,255617,5.0000,1,1,20.00000000
